name;grep-runtime;grep-result;re-runtime;re-result;pcre2-runtime;pcre2-result;rsaregex-runtime;rsaregex-result;rsaregex-matchtime;oldrsa-runtime;oldrsa-result;oldrsa-matchtime;js-runtime;js-result;java-runtime;java-result;net-runtime;net-result;rsacpp-runtime;rsacpp-result;rsacpp-matchtime
158;ERR;ERR;0.01;False;0.01;False;0.03;False;1.9209000000006138e-05;0.03;False;1.9469000000001124e-05;0.08;False;0.05;False;0.04;False;ERR;ERR;ERR
159;0.01;True;0.01;True;ERR;ERR;0.15;True;0.046071914000000005;1.35;True;0.17159959099999988;0.05;True;0.04;False;0.04;True;ERR;ERR;ERR
160;0.01;True;0.01;False;0.0;False;0.04;False;5.471199999999843e-05;0.09;False;7.557299999999545e-05;0.08;False;0.03;False;0.04;False;0.02;False;0.017848914489150047
161;0.0;True;0.01;False;0.01;False;0.26;False;0.00023435099999999376;1.03;False;0.0002968859999999962;0.07;False;0.03;False;0.03;False;ERR;ERR;ERR
162;0.01;True;0.01;True;ERR;ERR;0.06;False;0.027164424000000006;0.06;False;0.027596532;0.06;True;0.04;False;0.03;True;ERR;ERR;ERR
163;0.01;True;0.01;False;0.0;False;0.27;False;0.128510754;1.93;False;0.14891086499999995;0.06;False;0.03;False;0.03;False;ERR;ERR;ERR
164;0.01;True;0.0;False;0.02;False;0.19;False;0.150290876;0.2;False;0.152295536;0.06;False;0.06;False;0.03;False;ERR;ERR;ERR
165;0.01;True;0.0;True;ERR;ERR;0.17;True;0.038483604000000005;1.58;True;0.16749009199999998;0.07;True;0.03;False;0.04;True;ERR;ERR;ERR
166;0.02;True;0.01;False;0.0;False;0.24;False;0.00022261500000000933;1.0;False;0.000302674999999919;0.06;False;0.05;False;0.04;False;ERR;ERR;ERR
167;0.01;True;0.01;True;ERR;ERR;0.16;True;0.057713598000000005;1.42;True;0.18940654999999995;0.06;True;0.03;False;0.04;True;ERR;ERR;ERR
168;0.0;True;0.01;True;ERR;ERR;0.19;True;0.059263974999999997;1.26;True;0.092686763;0.07;True;0.03;False;0.04;True;ERR;ERR;ERR
169;0.02;True;0.0;True;ERR;ERR;0.15;True;0.052462406;1.23;True;0.12984231299999993;0.07;True;0.03;False;0.04;True;ERR;ERR;ERR
170;0.01;True;0.0;True;ERR;ERR;0.06;True;0.034738663999999995;0.07;True;0.038107538999999996;0.05;True;0.05;False;0.04;True;ERR;ERR;ERR
171;0.0;True;0.0;True;ERR;ERR;0.13;True;0.040226179000000015;1.12;True;0.26077352100000006;0.07;True;0.03;False;0.03;True;ERR;ERR;ERR
172;0.01;True;0.01;True;ERR;ERR;0.07;True;0.035339615;0.12;True;0.09618132800000001;0.05;True;0.05;False;0.03;True;ERR;ERR;ERR
173;0.01;True;0.01;True;ERR;ERR;0.1;True;0.045106755000000005;0.39;True;0.197226868;0.07;True;0.03;False;0.04;True;ERR;ERR;ERR
174;0.01;True;0.01;False;0.0;False;0.26;False;0.0002819629999999962;1.08;False;0.0003268300000000002;0.07;False;0.03;False;0.03;False;ERR;ERR;ERR
175;0.0;True;0.01;True;ERR;ERR;0.15;True;0.063556449;1.12;True;0.044509939;0.07;True;0.06;False;0.04;True;ERR;ERR;ERR
176;ERR;ERR;0.01;False;0.01;False;0.03;False;2.0230000000003023e-05;0.04;False;1.9890000000001573e-05;0.06;False;0.04;False;0.04;False;ERR;ERR;ERR
177;0.01;True;0.01;True;ERR;ERR;0.13;True;0.047772246000000004;1.1;True;0.22990345499999998;0.06;True;0.04;False;0.02;True;ERR;ERR;ERR
178;0.02;True;0.01;True;ERR;ERR;0.12;True;0.048438045;0.77;True;0.060459821000000025;0.06;True;0.04;False;0.04;True;ERR;ERR;ERR
179;0.01;True;0.01;True;ERR;ERR;0.16;True;0.04722749800000001;1.25;True;0.08060380600000006;0.06;True;0.05;False;0.05;True;ERR;ERR;ERR
180;0.02;True;0.01;False;0.01;False;0.28;False;0.00021992000000004008;1.11;False;0.00026063099999995565;0.07;False;0.03;False;0.02;False;ERR;ERR;ERR
181;0.01;True;0.01;True;ERR;ERR;0.1;True;0.044553104999999996;0.49;True;0.21090884400000004;0.07;True;0.03;False;0.05;True;ERR;ERR;ERR
182;0.01;True;0.01;True;ERR;ERR;0.06;True;0.030399619000000003;0.09;True;0.050351238;0.06;True;0.06;False;0.04;True;ERR;ERR;ERR
183;ERR;ERR;0.0;False;0.01;False;0.03;False;2.1422000000000108e-05;0.02;False;2.0731000000002997e-05;0.07;False;0.03;False;0.03;False;ERR;ERR;ERR
184;0.01;True;0.0;True;ERR;ERR;0.1;True;0.050637838000000004;0.69;True;0.23413989399999996;0.06;True;0.02;False;0.03;True;ERR;ERR;ERR
185;0.02;True;0.0;True;ERR;ERR;0.2;True;0.13545178300000002;0.65;True;0.19436134699999996;0.04;True;0.05;False;0.04;True;ERR;ERR;ERR
186;0.01;True;0.01;True;ERR;ERR;0.17;True;0.063302366;1.41;True;0.24200980700000008;0.07;True;0.05;False;0.05;True;ERR;ERR;ERR
187;0.02;True;0.0;True;ERR;ERR;0.1;True;0.041479661;0.64;True;0.24529120200000004;0.06;True;0.06;False;0.04;True;ERR;ERR;ERR
188;0.01;True;0.0;False;0.01;False;0.27;False;0.00022515800000000308;1.1;False;0.00027695500000002315;0.07;False;0.04;False;0.04;False;0.02;True;0.019171064719557762
189;0.01;True;0.0;True;ERR;ERR;0.15;True;0.05495718100000001;1.1;True;0.056323451999999996;0.06;True;0.03;False;0.04;True;ERR;ERR;ERR
190;0.01;True;0.0;True;ERR;ERR;0.17;True;0.064877081;1.44;True;0.2107318480000001;0.06;True;0.03;False;0.03;True;ERR;ERR;ERR
191;0.01;True;0.01;False;0.0;False;0.23;False;0.0002442769999999872;1.06;False;0.0003396900000000036;0.06;False;0.03;False;0.04;False;ERR;ERR;ERR
192;0.01;True;0.01;True;ERR;ERR;0.16;False;0.12526980899999998;0.2;False;0.159958868;0.06;True;0.08;False;0.04;True;ERR;ERR;ERR
193;0.01;True;0.0;True;ERR;ERR;0.16;True;0.053263989;1.27;True;0.09149765800000009;0.07;True;0.05;False;0.03;True;ERR;ERR;ERR
194;0.01;True;0.01;True;ERR;ERR;0.1;True;0.039134391000000004;0.65;True;0.168295191;0.07;True;0.04;False;0.04;True;ERR;ERR;ERR
195;0.01;True;0.01;False;0.01;False;0.24;False;0.00021534300000000672;1.04;False;0.0003027540000000162;0.06;False;0.03;False;0.04;False;ERR;ERR;ERR
196;0.01;True;0.0;True;ERR;ERR;0.11;True;0.04008450699999999;0.93;True;0.162397899;0.06;True;0.05;False;0.03;True;ERR;ERR;ERR
197;0.01;True;0.01;False;0.0;False;0.27;False;0.00026581900000000047;1.13;False;0.00027151699999983236;0.06;False;0.04;False;0.03;False;ERR;ERR;ERR
198;0.01;True;0.01;False;0.01;False;0.05;False;5.3020000000000844e-05;0.09;False;7.999999999999674e-05;0.06;False;0.03;False;0.03;False;ERR;ERR;ERR
199;0.01;True;0.0;True;ERR;ERR;0.14;True;0.052695666;1.11;True;0.04617577000000006;0.07;True;0.04;False;0.04;True;ERR;ERR;ERR
200;0.02;True;0.01;True;ERR;ERR;0.17;False;0.137370884;0.19;False;0.14734851000000002;0.06;True;0.09;False;0.04;True;ERR;ERR;ERR
201;0.01;True;0.01;True;ERR;ERR;0.15;True;0.04245440399999999;1.26;True;0.08458519300000011;0.06;True;0.05;False;0.05;True;ERR;ERR;ERR
202;ERR;ERR;0.01;False;0.0;False;0.03;False;1.9680000000001086e-05;0.03;False;2.079099999999917e-05;0.06;False;0.02;False;0.04;False;ERR;ERR;ERR
203;0.01;True;0.01;True;ERR;ERR;0.25;True;0.052584409;3.07;True;0.1606182679999999;0.05;True;0.04;False;0.03;True;ERR;ERR;ERR
204;0.01;True;0.01;False;0.01;False;0.25;False;0.00022734099999999202;0.9;False;0.0002456989999999326;0.07;False;0.03;False;0.04;False;ERR;ERR;ERR
205;0.01;True;0.01;False;0.0;False;0.24;False;0.00022367599999997823;0.94;False;0.0002638959999999857;0.07;False;0.05;False;0.02;False;ERR;ERR;ERR
206;0.01;True;0.01;True;ERR;ERR;0.14;True;0.05109414200000001;0.92;True;0.10257439499999998;0.06;True;0.04;False;0.03;True;ERR;ERR;ERR
207;0.01;True;0.01;False;0.0;False;0.05;False;5.8347999999999733e-05;0.09;False;8.028999999999675e-05;0.07;False;0.04;False;0.03;False;ERR;ERR;ERR
208;0.0;True;0.01;True;ERR;ERR;0.1;True;0.034625844;0.79;True;0.20464736499999991;0.06;True;0.04;False;0.05;True;ERR;ERR;ERR
209;0.02;True;1.17;False;0.01;False;1.37;False;0.17274037399999997;7.97;False;0.1983152109999997;0.28;False;0.05;False;3.66;False;ERR;ERR;ERR
210;0.02;True;0.01;False;0.01;False;0.29;False;0.245856851;0.37;False;0.28971673500000006;0.06;False;0.05;False;0.05;False;ERR;ERR;ERR
211;0.02;True;0.01;False;0.01;False;0.25;False;0.0002565649999999864;1.03;False;0.000301711999999954;0.07;False;0.04;False;0.04;False;ERR;ERR;ERR
212;0.0;True;0.01;True;ERR;ERR;0.16;True;0.050297838;1.52;True;0.1505285139999999;0.07;True;0.03;False;0.05;True;ERR;ERR;ERR
213;0.01;True;0.01;False;0.01;False;0.28;False;0.0002724689999999974;1.07;False;0.00034232400000000496;0.07;False;0.04;False;0.02;False;ERR;ERR;ERR
214;0.01;True;0.0;True;ERR;ERR;0.18;True;0.14463953400000001;0.24;True;0.174395888;0.05;True;0.06;False;0.03;True;ERR;ERR;ERR
215;0.01;True;0.01;True;ERR;ERR;0.15;True;0.05762371300000001;1.24;True;0.12510381999999998;0.07;True;0.03;False;0.04;True;ERR;ERR;ERR
216;0.01;True;0.01;True;ERR;ERR;0.08;False;0.037770082999999996;0.12;False;0.06070623;0.06;True;0.04;False;0.04;True;ERR;ERR;ERR
217;ERR;ERR;3.08;False;ERR;ERR;0.22;False;0.13349346299999998;1.25;False;0.14319779999999993;0.69;False;0.06;False;6.35;False;ERR;ERR;ERR
218;0.01;True;0.01;False;0.02;False;0.31;False;0.254437301;0.38;False;0.29601075200000004;0.07;False;0.06;False;0.05;False;ERR;ERR;ERR
219;0.01;True;0.01;True;ERR;ERR;0.16;False;0.130984869;0.17;False;0.13678342200000002;0.07;True;0.1;False;0.04;True;ERR;ERR;ERR
220;ERR;ERR;0.01;False;0.01;False;0.03;False;2.1863000000003907e-05;0.02;False;1.7557000000001377e-05;0.07;False;0.04;False;0.01;False;ERR;ERR;ERR
221;0.01;True;0.01;True;ERR;ERR;0.13;True;0.05292575099999999;0.84;True;0.04964534800000009;0.06;True;0.04;False;0.04;True;ERR;ERR;ERR
222;0.0;True;0.01;False;0.0;False;0.27;False;0.0002409820000000007;1.03;False;0.0003079219999999605;0.07;False;0.03;False;0.03;False;ERR;ERR;ERR
223;0.01;True;0.0;True;ERR;ERR;0.07;True;0.03887396;0.17;True;0.05810367400000001;0.07;True;0.04;False;0.03;True;ERR;ERR;ERR
224;0.01;True;0.01;False;0.01;False;0.31;False;0.251183848;0.39;False;0.286849832;0.07;False;0.07;False;0.05;False;ERR;ERR;ERR
225;0.01;True;0.01;False;0.01;False;0.25;False;0.00022924399999998957;1.09;False;0.0002678120000000339;0.06;False;0.04;False;0.04;False;ERR;ERR;ERR
226;0.01;True;0.01;True;ERR;ERR;0.15;True;0.04335963199999998;1.63;True;0.2749742960000001;0.07;True;0.05;False;0.02;True;ERR;ERR;ERR
227;0.01;True;0.01;False;0.01;False;0.05;False;5.425099999999822e-05;0.09;False;7.891800000001115e-05;0.05;False;0.04;False;0.04;False;ERR;ERR;ERR
228;0.01;True;0.0;True;ERR;ERR;0.09;True;0.039056043;0.38;True;0.15923788600000002;0.07;True;0.04;False;0.03;True;ERR;ERR;ERR
229;0.01;True;0.01;False;0.01;False;0.04;False;9.124700000000263e-05;0.08;False;0.00012048099999999173;0.07;False;0.04;False;0.04;False;ERR;ERR;ERR
230;0.01;True;0.01;True;ERR;ERR;0.16;True;0.058203263000000005;1.32;True;0.15049174799999998;0.06;True;0.03;False;0.03;True;ERR;ERR;ERR
231;0.01;True;0.01;True;ERR;ERR;0.12;True;0.04167566499999999;0.96;True;0.18487778200000005;0.06;True;0.05;False;0.04;True;ERR;ERR;ERR
232;0.01;True;0.01;True;ERR;ERR;0.16;True;0.05877863700000001;1.52;True;0.2365124150000001;0.06;True;0.04;False;0.02;True;ERR;ERR;ERR
233;0.01;True;0.01;True;ERR;ERR;0.16;True;0.049888642999999996;1.32;True;0.09409323300000005;0.06;True;0.03;False;0.04;True;ERR;ERR;ERR
234;0.01;True;0.01;False;0.01;False;0.18;False;0.135345514;0.21;False;0.155095108;0.07;False;0.06;False;0.04;False;ERR;ERR;ERR
235;0.01;True;0.01;True;ERR;ERR;0.16;True;0.05640207999999999;1.18;True;0.18516123699999998;0.05;True;ERR;ERR;0.03;True;ERR;ERR;ERR
236;0.01;True;0.01;False;0.01;False;0.04;False;5.54429999999953e-05;0.09;False;7.749599999999635e-05;0.06;False;0.04;False;0.03;False;ERR;ERR;ERR
237;0.02;True;0.01;True;ERR;ERR;0.11;True;0.045652344;0.54;True;0.15327606700000002;0.06;True;0.03;False;0.04;True;ERR;ERR;ERR
238;0.01;True;0.0;True;ERR;ERR;0.18;True;0.059737787000000014;1.66;True;0.2261592349999999;0.05;True;0.04;False;0.05;True;ERR;ERR;ERR
239;0.01;True;0.01;False;0.01;False;0.3;False;0.256067748;0.36;False;0.286906287;0.06;False;0.05;False;0.05;False;ERR;ERR;ERR
240;0.02;True;0.01;True;ERR;ERR;0.07;False;0.034338822000000005;0.08;False;0.048162963;0.06;True;0.05;False;0.04;True;ERR;ERR;ERR
241;0.01;True;0.0;False;0.01;False;0.26;False;0.00023094699999998136;1.04;False;0.0002987680000000603;0.06;False;0.04;False;0.03;False;ERR;ERR;ERR
242;0.01;True;0.01;False;0.0;False;0.26;False;0.00024312400000001122;1.11;False;0.00032052100000001804;0.07;False;0.04;False;0.03;False;ERR;ERR;ERR
243;0.01;True;0.0;False;0.0;False;0.27;False;0.00030183300000000135;0.96;False;0.00028494700000003537;0.05;False;0.03;False;0.03;False;ERR;ERR;ERR
244;0.01;True;0.0;True;ERR;ERR;0.12;True;0.049972248;0.99;True;0.187692737;0.06;True;0.05;False;0.03;True;0.03;False;0.018314361572265625
245;0.01;True;0.01;False;0.0;False;0.27;False;0.00022733099999999729;1.02;False;0.0003323080000000589;0.05;False;0.03;False;0.04;False;ERR;ERR;ERR
246;0.01;True;0.01;False;0.01;False;0.27;False;0.00023729699999996967;1.19;False;0.000279048000000115;0.06;False;0.04;False;0.04;False;ERR;ERR;ERR
247;0.01;True;0.0;True;ERR;ERR;0.15;True;0.056760668;1.05;True;0.20675928600000004;0.06;True;0.04;False;0.04;True;ERR;ERR;ERR
248;0.01;True;0.0;False;0.0;False;0.26;False;0.0002264999999999906;1.05;False;0.0002670710000000076;0.06;False;0.03;False;0.03;False;ERR;ERR;ERR
249;0.01;True;0.01;True;ERR;ERR;0.06;False;0.02457;0.12;False;0.053960795;0.06;True;0.04;False;0.04;True;ERR;ERR;ERR
250;0.01;True;0.01;False;0.01;False;0.31;False;0.26109758699999996;0.37;False;0.28803219599999996;0.05;False;0.06;False;0.05;False;ERR;ERR;ERR
251;ERR;ERR;0.01;False;0.01;False;0.03;False;2.1872999999998644e-05;0.03;False;2.1241999999997707e-05;0.06;False;0.04;False;0.03;False;ERR;ERR;ERR
252;0.0;True;0.01;True;ERR;ERR;0.09;True;0.044408427;0.56;True;0.235938604;0.07;True;0.05;False;0.03;True;ERR;ERR;ERR
253;0.01;True;0.0;True;ERR;ERR;0.17;True;0.05940683900000002;1.31;True;0.12462784700000007;0.07;True;0.04;False;0.04;True;ERR;ERR;ERR
254;0.01;True;0.01;True;ERR;ERR;0.14;True;0.04636665599999999;1.27;True;0.22427838199999994;0.07;True;0.04;False;0.05;True;ERR;ERR;ERR
255;0.02;True;0.0;False;0.0;False;0.04;False;5.2939000000001846e-05;0.08;False;8.111200000000818e-05;0.06;False;0.05;False;0.05;False;ERR;ERR;ERR
256;0.01;True;0.01;True;ERR;ERR;0.18;True;0.142836298;0.32;True;0.256413828;0.05;True;0.09;False;0.04;True;ERR;ERR;ERR
257;0.01;True;0.01;True;ERR;ERR;0.11;True;0.046658493999999995;0.83;True;0.16677695199999998;0.07;True;0.03;False;0.04;True;ERR;ERR;ERR
258;0.01;True;0.01;True;ERR;ERR;0.06;True;0.032364990999999996;0.09;True;0.054078961999999994;0.06;True;0.04;False;0.04;True;ERR;ERR;ERR
259;0.01;True;0.0;True;ERR;ERR;0.16;True;0.05485266400000001;1.35;True;0.07045677500000003;0.08;True;0.03;False;0.05;True;ERR;ERR;ERR
260;0.01;True;0.01;True;ERR;ERR;0.13;True;0.045814548;1.08;True;0.20980360600000003;0.07;True;0.05;False;0.03;True;ERR;ERR;ERR
261;0.02;True;0.0;False;0.02;False;0.32;False;0.26771944699999994;0.4;False;0.304046383;0.05;False;0.07;False;0.04;False;ERR;ERR;ERR
262;0.01;True;0.0;True;ERR;ERR;0.19;True;0.142854685;0.56;True;0.287446498;0.06;True;0.13;False;0.04;True;ERR;ERR;ERR
263;0.02;True;0.02;False;0.01;False;0.49;False;0.44022176300000004;0.6;False;0.5123003429999999;0.06;False;0.07;False;0.04;False;ERR;ERR;ERR
264;0.01;True;0.0;True;ERR;ERR;0.13;True;0.048023994;0.65;True;0.12395418599999997;0.06;True;0.05;False;0.03;True;ERR;ERR;ERR
265;0.0;True;0.01;False;0.01;False;0.04;False;5.140699999999637e-05;0.09;False;7.261899999999599e-05;0.06;False;0.04;False;0.04;False;ERR;ERR;ERR
266;0.01;True;0.01;True;ERR;ERR;0.15;True;0.052636436999999994;0.95;True;0.06957703500000001;0.06;True;0.03;False;0.05;True;ERR;ERR;ERR
267;0.01;True;0.01;True;ERR;ERR;0.08;True;0.04497665000000001;0.12;True;0.084488698;0.06;True;0.05;False;ERR;ERR;ERR;ERR;ERR
268;0.02;True;0.01;True;ERR;ERR;0.06;True;0.025756561000000004;0.11;True;0.066144423;0.06;True;0.05;False;0.04;True;ERR;ERR;ERR
269;0.0;True;0.01;True;ERR;ERR;0.07;True;0.0320717;0.12;True;0.058466578000000005;0.07;True;0.02;False;0.03;True;ERR;ERR;ERR
270;0.02;True;0.0;False;0.0;False;0.47;False;0.22066769300000003;1.28;False;0.248413098;0.07;False;0.04;False;0.04;False;ERR;ERR;ERR
271;0.01;True;0.0;True;ERR;ERR;0.15;True;0.05249026800000001;1.22;True;0.1298103650000001;0.06;True;0.03;False;0.03;True;ERR;ERR;ERR
272;0.01;True;0.0;True;ERR;ERR;0.63;True;0.216041889;6.29;True;0.40951425100000005;0.07;True;0.09;False;0.04;True;ERR;ERR;ERR
273;0.01;True;0.01;False;0.01;False;0.32;False;0.26817520100000003;0.41;False;0.30469311299999996;0.06;False;0.09;False;0.04;False;ERR;ERR;ERR
274;0.01;True;0.01;True;ERR;ERR;0.16;True;0.13311405399999998;0.22;True;0.15486583399999998;0.08;True;0.08;False;0.04;True;ERR;ERR;ERR
275;0.01;True;0.0;True;ERR;ERR;0.1;True;0.047917384;0.44;True;0.17862835100000002;0.06;True;0.04;False;0.04;True;ERR;ERR;ERR
276;ERR;ERR;0.01;False;0.01;False;0.03;False;2.068100000000156e-05;0.03;False;2.0811000000002522e-05;0.07;False;0.03;False;0.04;False;ERR;ERR;ERR
277;0.01;True;0.01;True;ERR;ERR;0.16;True;0.041894953999999984;1.4;True;0.19342440000000005;0.06;True;0.06;False;0.05;True;ERR;ERR;ERR
278;0.01;True;0.0;False;0.01;False;0.04;False;5.2138000000000184e-05;0.07;False;7.360000000000699e-05;0.06;False;0.04;False;0.03;False;ERR;ERR;ERR
279;0.01;True;0.01;False;0.01;False;0.32;False;0.26064210400000004;0.39;False;0.294613565;0.06;False;0.06;False;0.04;False;ERR;ERR;ERR
280;0.01;True;0.01;True;ERR;ERR;0.06;True;0.032059902;0.09;True;0.049759329;0.06;True;0.06;False;0.02;True;ERR;ERR;ERR
281;ERR;ERR;0.01;False;0.01;False;0.03;False;2.294499999999644e-05;0.04;False;2.0580999999998684e-05;0.07;False;0.05;False;0.04;False;ERR;ERR;ERR
282;0.01;True;TO;TO;0.01;False;0.7;False;0.33687157400000006;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR
283;0.0;True;0.0;False;0.01;False;0.28;False;0.243674886;0.36;False;0.280048252;0.07;False;0.08;False;0.04;False;ERR;ERR;ERR
284;0.01;True;0.0;True;ERR;ERR;0.16;True;0.05303732900000001;1.18;True;0.12081054700000005;0.04;True;0.05;False;0.04;True;ERR;ERR;ERR
285;0.02;True;0.0;True;ERR;ERR;0.14;True;0.05260343799999999;1.4;True;0.2169566420000001;0.06;True;0.04;False;0.03;True;ERR;ERR;ERR
286;0.01;True;0.01;True;ERR;ERR;0.06;True;0.030247452000000008;0.09;True;0.04545210400000001;0.07;True;0.05;False;0.03;True;ERR;ERR;ERR
287;0.01;True;0.0;True;ERR;ERR;0.07;True;0.03214870500000001;0.09;True;0.056397072;0.06;True;0.04;False;0.04;True;ERR;ERR;ERR
288;0.01;True;0.01;True;ERR;ERR;0.15;True;0.058035512;1.07;True;0.22312346699999996;0.06;True;0.06;False;0.04;True;ERR;ERR;ERR
289;0.01;True;TO;TO;0.01;False;0.24;False;0.208828652;0.44;False;0.317180077;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR
290;0.02;True;0.0;True;ERR;ERR;0.12;True;0.051537747999999994;1.0;True;0.21966420499999995;0.06;True;0.04;False;0.04;True;ERR;ERR;ERR
291;0.02;True;0.01;False;0.01;False;0.28;False;0.00023890900000000936;1.04;False;0.0002713069999999984;0.06;False;0.03;False;0.04;False;ERR;ERR;ERR
292;0.01;True;0.01;False;0.01;False;0.27;False;0.0002521189999999951;1.06;False;0.00029732599999998666;0.06;False;0.04;False;0.03;False;ERR;ERR;ERR
293;0.01;True;0.01;False;0.01;False;0.26;False;0.00025969000000000686;1.01;False;0.00032058099999998646;0.07;False;0.04;False;0.04;False;ERR;ERR;ERR
294;0.01;True;0.01;False;0.01;False;0.27;False;0.0002697449999999879;1.08;False;0.0002859090000000286;0.07;False;0.04;False;0.04;False;ERR;ERR;ERR
295;0.01;True;0.01;True;ERR;ERR;0.11;True;0.04265382400000001;0.65;True;0.05089109699999994;0.06;True;0.04;False;0.05;True;ERR;ERR;ERR
296;0.01;True;0.01;True;ERR;ERR;0.15;True;0.055261276999999984;1.28;True;0.14800610700000005;0.06;True;0.05;False;0.05;True;ERR;ERR;ERR
297;0.01;True;0.01;False;0.01;False;0.04;False;5.809700000000001e-05;0.09;False;8.041000000000298e-05;0.06;False;0.05;False;0.03;False;ERR;ERR;ERR
298;0.01;True;0.01;True;ERR;ERR;0.15;True;0.055583701;1.07;True;0.21198295600000006;0.06;True;0.05;False;0.04;True;ERR;ERR;ERR
299;ERR;ERR;0.01;True;ERR;ERR;0.07;True;0.028515891999999994;0.12;True;0.09076025099999999;0.07;True;0.02;False;0.05;True;ERR;ERR;ERR
300;0.02;True;0.01;False;0.01;False;0.24;False;0.0002214919999999898;1.05;False;0.0003126589999999929;0.05;False;0.03;False;0.04;False;ERR;ERR;ERR
301;0.02;True;0.01;True;ERR;ERR;0.13;True;0.053278210000000006;0.98;True;0.11463166200000008;0.05;True;0.06;False;0.03;True;ERR;ERR;ERR
302;0.01;True;0.01;True;ERR;ERR;0.05;False;0.023501996999999997;0.06;False;0.034357951000000005;0.06;True;0.05;False;0.05;True;ERR;ERR;ERR
303;0.01;True;0.01;True;ERR;ERR;0.13;True;0.05927605300000001;1.0;True;0.175815669;0.07;True;0.06;False;0.05;True;ERR;ERR;ERR
304;0.01;True;0.0;True;ERR;ERR;0.12;True;0.04138554999999999;0.93;True;0.06578163799999992;0.06;True;0.03;False;0.04;True;ERR;ERR;ERR
305;0.02;True;0.01;True;ERR;ERR;0.11;True;0.047519105;0.49;True;0.12712749900000003;0.07;True;0.03;False;0.03;True;ERR;ERR;ERR
306;0.01;True;0.01;True;ERR;ERR;0.15;True;0.05944463600000001;1.25;True;0.23782860000000006;0.07;True;0.04;False;0.04;True;ERR;ERR;ERR
307;0.01;True;0.01;True;ERR;ERR;0.08;True;0.03468042599999999;0.43;True;0.11067361199999998;0.06;True;0.04;False;0.04;True;ERR;ERR;ERR
308;0.0;True;0.01;True;ERR;ERR;0.07;True;0.040199169;0.13;True;0.07382966899999999;0.06;True;0.03;False;0.05;True;ERR;ERR;ERR
309;0.01;True;0.0;False;0.01;False;0.24;False;0.00019540399999998237;1.03;False;0.00025689600000000645;0.05;False;0.03;False;0.03;False;ERR;ERR;ERR
310;0.01;True;0.01;True;ERR;ERR;0.12;True;0.050832690000000014;0.96;True;0.278278296;0.06;True;0.05;False;0.04;True;ERR;ERR;ERR
311;0.01;True;0.01;True;ERR;ERR;0.06;False;0.025011422000000005;0.06;False;0.025561817999999993;0.06;True;0.05;False;0.05;True;ERR;ERR;ERR
312;0.01;True;TO;TO;TO;TO;0.09;False;0.054892383;0.12;False;0.073219021;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR
313;0.01;True;0.0;False;0.01;False;0.27;False;0.0002721789999999835;1.02;False;0.0003222630000000448;0.07;False;0.02;False;0.02;False;ERR;ERR;ERR
314;0.01;True;0.0;True;ERR;ERR;0.13;True;0.043297389000000006;1.34;True;0.267178374;0.07;True;0.05;False;0.04;True;ERR;ERR;ERR
315;0.0;True;0.01;True;ERR;ERR;0.08;True;0.040151296999999996;0.17;True;0.127644694;0.06;True;0.04;False;0.03;True;ERR;ERR;ERR
316;0.02;True;0.0;False;0.0;False;0.17;False;0.132923798;0.21;False;0.165317191;0.05;False;0.06;False;0.04;False;ERR;ERR;ERR
317;0.02;True;0.01;True;ERR;ERR;0.21;True;0.04804576700000002;1.46;True;0.04656742800000013;0.05;True;0.04;False;0.03;True;ERR;ERR;ERR
318;0.01;True;0.01;True;ERR;ERR;0.1;True;0.046910332;0.38;True;0.12223765;0.05;True;0.03;False;0.04;True;ERR;ERR;ERR
319;0.01;True;0.01;True;ERR;ERR;0.06;False;0.025878243000000002;0.07;False;0.035473516;0.06;True;0.04;False;0.04;True;ERR;ERR;ERR
320;0.01;True;0.01;True;ERR;ERR;0.05;False;0.023200323000000002;0.06;False;0.036234838;0.05;True;0.04;False;0.03;True;ERR;ERR;ERR
321;0.0;True;0.01;True;ERR;ERR;0.07;False;0.028054219;0.08;False;0.034016979999999995;0.06;True;0.03;False;0.04;True;ERR;ERR;ERR
322;ERR;ERR;0.01;False;0.01;False;0.09;False;0.05878699899999999;0.09;False;0.06483988500000001;0.06;False;0.05;False;0.05;False;ERR;ERR;ERR
323;0.01;True;0.01;False;0.01;False;0.46;False;0.212121824;1.24;False;0.24577306500000007;0.06;False;0.04;False;0.04;False;ERR;ERR;ERR
324;0.01;True;0.01;True;ERR;ERR;0.13;True;0.041263617;1.23;True;0.1660406969999999;0.07;True;0.04;False;0.04;True;ERR;ERR;ERR
325;0.02;True;0.01;True;ERR;ERR;0.19;True;0.153690819;0.32;True;0.25345564600000003;0.06;True;0.12;False;0.04;True;ERR;ERR;ERR
326;0.0;True;0.01;True;ERR;ERR;0.08;True;0.035520396;0.44;True;0.078358606;0.07;True;0.04;False;0.03;True;ERR;ERR;ERR
327;0.01;True;0.01;True;ERR;ERR;0.06;False;0.028506928999999993;0.06;False;0.030497526999999996;0.06;True;0.03;False;0.03;True;ERR;ERR;ERR
328;0.01;True;0.01;True;ERR;ERR;0.13;True;0.04982817200000002;0.86;True;0.07610062700000009;0.06;True;0.05;False;0.04;True;ERR;ERR;ERR
